,Title,URL,Views,Likes,Dislikes,Score
15,The surprising habits of original thinkers Adam Grant YouTube,https://www.youtube.com/watch?v=fxbCHn6gE3U,2849347,62412,1047,46.43277112360466
16,Your brain on video games Daphne Bavelier YouTube,https://www.youtube.com/watch?v=FktsFcooIG8,3555489,81877,5405,46.49399780311748
17,My escape from North Korea Hyeonseo Lee YouTube,https://www.youtube.com/watch?v=PdxPCeWw75k,7141979,153713,2344,47.18257371060125
18,Who are you really The puzzle of personality Brian Little YouTube,https://www.youtube.com/watch?v=qYvXk_bqlBk,1921761,39716,748,49.316387805378774
19,9 Ways to Make People RESPECT You IMMEDIATELY YouTube,https://www.youtube.com/watch?v=mj5eEsU6Kbg,533931,11193,535,50.09673484706324
20,Increase your self awareness with one simple fix Tasha Eurich TEDxMileHigh YouTube,https://www.youtube.com/watch?v=tGdsOXZpyWE,97180,1927,85,52.757871878393054
21,Why city flags may be the worst designed thing you 39 ve never noticed Roman Mars YouTube,https://www.youtube.com/watch?v=pnv5iKB2hl4,3186802,61775,2679,53.92584946527684
22,The power of introverts Susan Cain YouTube,https://www.youtube.com/watch?v=c0KYU2j0TM4,7595257,138754,1828,55.46979390327622
23,The secret US prisons you 39 ve never heard of before Will Potter YouTube,https://www.youtube.com/watch?v=xuAAPsiD768,1126812,21414,1245,55.868511081362485
24,Learning from dirty jobs Mike Rowe YouTube,https://www.youtube.com/watch?v=IRVdiHu1VCc,2391608,41815,566,57.979781328032196
25,Susan Cain Networking For Introverts YouTube,https://www.youtube.com/watch?v=hcvleuvJD0w,411235,7085,125,59.08548850574713
26,Why people believe they can xe2 x80 x99t draw and how to prove they can Graham Shaw TEDxHull YouTube,https://www.youtube.com/watch?v=7TXEZ4tP06c,18643026,316967,11772,61.08562066875277
